TRINITY_DN7315_c0_g1_i1	sp|P08761|MSRA_DROME	3e-14
TRINITY_DN14238_c0_g1_i1	sp|Q6GN42|CTL4_XENLA	4e-27
TRINITY_DN3467_c0_g1_i1	sp|P68253|1433G_SHEEP	3e-17
TRINITY_DN1718_c0_g1_i1	sp|Q5ZJF4|PRDX6_CHICK	2e-11
TRINITY_DN4695_c0_g1_i1	sp|Q58A42|DD3_DICDI	1e-05
TRINITY_DN7401_c0_g1_i1	sp|Q8BK64|AHSA1_MOUSE	2e-18
TRINITY_DN1112_c0_g1_i1	sp|Q6NRC7|TBC23_XENLA	7e-10
TRINITY_DN7451_c0_g1_i1	sp|P05994|PAPA4_CARPA	2e-05
TRINITY_DN8442_c0_g1_i1	sp|Q99NB9|SF3B1_MOUSE	3e-14
TRINITY_DN10269_c0_g1_i1	sp|Q9ULD4|BRPF3_HUMAN	9e-26
TRINITY_DN6082_c0_g1_i1	sp|Q99L04|DHRS1_MOUSE	4e-14
TRINITY_DN6218_c0_g1_i1	sp|P46825|KLC_DORPE	3e-20
TRINITY_DN9735_c0_g1_i1	sp|O88761|PSMD1_RAT	3e-61
TRINITY_DN3210_c0_g1_i1	sp|P91119|PDE5_CAEEL	4e-29
TRINITY_DN3042_c0_g1_i1	sp|O43102|CBF5_ASPFU	1e-48
TRINITY_DN6648_c0_g1_i1	sp|Q4PM47|RS29_IXOSC	3e-29
TRINITY_DN1708_c0_g1_i1	sp|Q05974|RAB1A_LYMST	1e-23
TRINITY_DN7543_c0_g1_i1	sp|Q5ZL00|EMC1_CHICK	2e-26
TRINITY_DN13411_c0_g1_i1	sp|P42338|PK3CB_HUMAN	6e-22
TRINITY_DN10178_c0_g1_i1	sp|Q5PQZ3|ZNT9_DANRE	3e-37
TRINITY_DN6990_c0_g1_i1	sp|P02612|MLRM_CHICK	3e-37
TRINITY_DN14102_c0_g1_i1	sp|P12023|A4_MOUSE	4e-05
TRINITY_DN2087_c0_g1_i1	sp|Q7ZWF0|RAE1L_DANRE	6e-23
TRINITY_DN549_c0_g1_i1	sp|P14272|KLKB1_RAT	2e-19
TRINITY_DN5232_c0_g1_i1	sp|Q5VWQ0|RSBN1_HUMAN	2e-43
TRINITY_DN12311_c0_g1_i1	sp|Q00IB7|PKHH1_DANRE	3e-06
TRINITY_DN6968_c0_g1_i1	sp|Q7Z6Z7|HUWE1_HUMAN	3e-17
TRINITY_DN10674_c0_g1_i1	sp|Q924I2|M4K3_RAT	6e-78
TRINITY_DN1833_c0_g1_i1	sp|Q3SZ76|COMD3_BOVIN	8e-14
TRINITY_DN7509_c0_g1_i1	sp|O60869|EDF1_HUMAN	6e-39
TRINITY_DN5164_c0_g1_i1	sp|A4IHD2|ARIP4_XENTR	4e-07
TRINITY_DN13287_c0_g1_i1	sp|Q9QXZ0|MACF1_MOUSE	6e-07
TRINITY_DN11707_c0_g1_i1	sp|P23403|RS20_XENLA	2e-42
TRINITY_DN3063_c0_g1_i1	sp|Q9NY99|SNTG2_HUMAN	1e-11
TRINITY_DN6708_c0_g1_i1	sp|Q99758|ABCA3_HUMAN	5e-14
TRINITY_DN4503_c0_g1_i1	sp|E9QAM5|HELZ2_MOUSE	2e-06
TRINITY_DN11327_c0_g1_i1	sp|Q9BWV3|CDAC1_HUMAN	5e-09
TRINITY_DN4752_c0_g1_i1	sp|Q93100|KPBB_HUMAN	4e-29
TRINITY_DN3320_c0_g1_i1	sp|Q9V422|RYK2_DROME	2e-05
TRINITY_DN1033_c0_g1_i1	sp|Q5ZJ54|TCPZ_CHICK	4e-17
TRINITY_DN6650_c0_g1_i1	sp|O43432|IF4G3_HUMAN	4e-29
TRINITY_DN10703_c0_g1_i1	sp|A3FEM2|FEV_DANRE	1e-25
TRINITY_DN13648_c0_g1_i1	sp|B0BNE5|ESTD_RAT	4e-32
TRINITY_DN8056_c0_g1_i1	sp|Q54VF1|DDX56_DICDI	2e-20
TRINITY_DN9195_c0_g1_i1	sp|P48819|VTNC_PIG	3e-05
TRINITY_DN833_c0_g1_i1	sp|Q9VQ37|RIM2_DROME	5e-14
TRINITY_DN9784_c0_g1_i1	sp|Q02878|RL6_HUMAN	1e-15
TRINITY_DN5298_c0_g1_i1	sp|O15091|MRPP3_HUMAN	6e-07
TRINITY_DN2925_c0_g1_i1	sp|O47498|NU6M_METSE	2e-14
TRINITY_DN4907_c0_g1_i1	sp|P90666|TXND3_HELCR	7e-09
TRINITY_DN6327_c0_g1_i1	sp|O18806|FA8_CANLF	2e-13
TRINITY_DN9649_c0_g1_i1	sp|Q96MR6|CFA57_HUMAN	3e-31
TRINITY_DN14728_c0_g1_i1	sp|P41971|ELK3_MOUSE	2e-07
TRINITY_DN12224_c0_g1_i1	sp|Q9QYK3|NRBF2_RAT	4e-16
TRINITY_DN9308_c0_g1_i1	sp|Q6NRX3|ADIPB_XENLA	1e-17
TRINITY_DN6382_c0_g1_i1	sp|Q61425|HCDH_MOUSE	7e-30
TRINITY_DN150_c0_g1_i1	sp|Q22328|LEV9_CAEEL	8e-11
TRINITY_DN1608_c0_g1_i1	sp|Q98930|SORL_CHICK	2e-06
TRINITY_DN14771_c0_g1_i1	sp|Q7KM13|HEY_DROME	3e-07
TRINITY_DN5193_c0_g1_i1	sp|Q14315|FLNC_HUMAN	2e-08
TRINITY_DN4312_c0_g1_i1	sp|Q0ZZJ6|VCO31_AUSSU	6e-12
TRINITY_DN1960_c0_g1_i1	sp|P21675|TAF1_HUMAN	2e-18
TRINITY_DN14306_c0_g1_i1	sp|Q13114|TRAF3_HUMAN	3e-10
TRINITY_DN10422_c0_g1_i1	sp|P70398|USP9X_MOUSE	5e-12
TRINITY_DN9081_c0_g1_i1	sp|Q9VIM5|ARPC2_DROME	1e-29
TRINITY_DN1890_c0_g1_i1	sp|Q5QNQ9|CORA1_MOUSE	2e-07
TRINITY_DN2945_c0_g1_i1	sp|Q5R570|ORML3_PONAB	1e-14
TRINITY_DN2541_c0_g1_i1	sp|Q7Z2W9|RM21_HUMAN	6e-21
TRINITY_DN10071_c0_g1_i1	sp|Q27319|GELS_HOMAM	2e-24
TRINITY_DN3191_c0_g1_i1	sp|B3EWZ9|HEPHL_ACRMI	2e-23
TRINITY_DN5750_c0_g1_i1	sp|Q96RG2|PASK_HUMAN	2e-15
TRINITY_DN8294_c0_g1_i1	sp|Q8WZ42|TITIN_HUMAN	3e-06
TRINITY_DN13723_c0_g1_i1	sp|Q15334|L2GL1_HUMAN	7e-15
TRINITY_DN5125_c0_g1_i1	sp|Q96P50|ACAP3_HUMAN	4e-30
TRINITY_DN5127_c0_g1_i1	sp|Q63610|TPM3_RAT	1e-11
TRINITY_DN11988_c0_g1_i1	sp|O16025|AOSL_PLEHO	6e-15
TRINITY_DN4981_c0_g1_i1	sp|Q01341|ADCY6_MOUSE	1e-25
TRINITY_DN2488_c0_g1_i1	sp|P42126|ECI1_HUMAN	4e-29
TRINITY_DN2971_c0_g1_i1	sp|Q6PCF7|UBE2Z_XENLA	2e-26
TRINITY_DN164_c0_g1_i1	sp|O94913|PCF11_HUMAN	6e-13
TRINITY_DN11466_c0_g1_i1	sp|Q5RBE5|FCL_PONAB	6e-24
TRINITY_DN14234_c0_g1_i1	sp|B3EWZ3|CADN_ACRMI	3e-12
TRINITY_DN2703_c0_g1_i1	sp|B0JZG0|S23A2_XENTR	2e-07
TRINITY_DN9988_c0_g1_i1	sp|G5ECU1|SKR1_CAEEL	5e-46
TRINITY_DN6026_c0_g1_i1	sp|P02553|TBA_LYTPI	7e-57
TRINITY_DN11402_c0_g1_i1	sp|O00268|TAF4_HUMAN	1e-23
TRINITY_DN11776_c0_g1_i1	sp|P0CV25|RLR78_PLAVT	9e-11
TRINITY_DN2960_c0_g1_i1	sp|Q8WYB5|KAT6B_HUMAN	3e-38
TRINITY_DN11639_c0_g1_i1	sp|Q9HA65|TBC17_HUMAN	1e-13
TRINITY_DN13720_c0_g1_i1	sp|Q27084|TAL2_TACTR	1e-18
TRINITY_DN12955_c0_g1_i1	sp|Q9Z258|KCNT1_RAT	4e-21
TRINITY_DN11340_c0_g1_i1	sp|O08967|CYH3_MOUSE	4e-53
TRINITY_DN5146_c0_g1_i1	sp|Q9H0M5|ZN700_HUMAN	2e-39
TRINITY_DN794_c0_g1_i1	sp|Q9ZD61|ISCU_RICPR	1e-21
TRINITY_DN9532_c0_g1_i1	sp|P42620|YQJG_ECOLI	4e-20
TRINITY_DN6206_c0_g1_i1	sp|Q5ZLH9|CDV3_CHICK	3e-05
TRINITY_DN11386_c0_g1_i1	sp|Q8BNV1|TRM2A_MOUSE	2e-14
TRINITY_DN3194_c0_g1_i1	sp|P53590|SUCB2_PIG	1e-29
TRINITY_DN13580_c0_g1_i1	sp|P11139|TBA1_ARATH	9e-24
TRINITY_DN5609_c0_g1_i1	sp|Q95YJ5|TXND3_CIOIN	4e-27
TRINITY_DN11973_c0_g1_i1	sp|Q90705|EF2_CHICK	2e-49
TRINITY_DN12396_c0_g1_i1	sp|O75339|CILP1_HUMAN	2e-11
TRINITY_DN9420_c0_g1_i1	sp|Q6JWW5|RL5_OIKDI	1e-10
TRINITY_DN4486_c0_g1_i1	sp|P12394|CP17A_CHICK	1e-13
TRINITY_DN2831_c0_g1_i1	sp|Q6P996|PDXD1_HUMAN	2e-14
TRINITY_DN11143_c0_g1_i1	sp|P52759|RIDA_RAT	2e-28
TRINITY_DN6323_c0_g1_i1	sp|P11532|DMD_HUMAN	3e-11
TRINITY_DN5231_c0_g1_i1	sp|Q9H3E2|SNX25_HUMAN	6e-06
TRINITY_DN363_c0_g1_i1	sp|P25784|CYSP3_HOMAM	9e-34
TRINITY_DN10300_c0_g1_i1	sp|Q5MNU5|SCAP_PIG	3e-14
TRINITY_DN986_c0_g1_i1	sp|Q8NDX5|PHC3_HUMAN	6e-07
TRINITY_DN13409_c0_g1_i1	sp|E9QAM5|HELZ2_MOUSE	6e-18
TRINITY_DN6493_c0_g1_i1	sp|Q9UKV0|HDAC9_HUMAN	2e-20
TRINITY_DN4064_c0_g1_i1	sp|Q290N5|PTK7_DROPS	3e-13
TRINITY_DN6898_c0_g1_i1	sp|Q5VWX1|KHDR2_HUMAN	8e-22
TRINITY_DN6029_c0_g1_i1	sp|P34334|RL21_CAEEL	4e-35
TRINITY_DN1286_c0_g1_i2	sp|Q96N22|ZN681_HUMAN	3e-07
TRINITY_DN1593_c0_g1_i1	sp|B3EWY9|MLP_ACRMI	3e-15
TRINITY_DN13260_c0_g1_i1	sp|Q96F81|DISP1_HUMAN	1e-19
TRINITY_DN1247_c0_g1_i1	sp|Q5ZML3|SRSF1_CHICK	8e-36
TRINITY_DN12760_c0_g1_i1	sp|Q5RDF1|VIP1_PONAB	5e-16
TRINITY_DN12110_c0_g1_i1	sp|Q5TZ24|MOXD1_DANRE	4e-05
TRINITY_DN9174_c0_g1_i1	sp|O81433|ISU3_ARATH	9e-15
TRINITY_DN2052_c0_g1_i1	sp|Q9DE27|RUVB2_XENLA	5e-41
TRINITY_DN6305_c0_g1_i1	sp|Q66HG8|RED_RAT	3e-28
TRINITY_DN4946_c0_g1_i1	sp|Q68FY0|QCR1_RAT	5e-08
TRINITY_DN6889_c0_g1_i1	sp|Q9ULA0|DNPEP_HUMAN	3e-27
TRINITY_DN7750_c0_g1_i1	sp|Q6CQE5|TAR1_KLULA	5e-22
TRINITY_DN6297_c0_g1_i1	sp|B7PRF6|MTND_IXOSC	3e-44
TRINITY_DN12534_c0_g1_i1	sp|P16065|GCY_STRPU	7e-37
TRINITY_DN6674_c0_g1_i1	sp|Q8WZ42|TITIN_HUMAN	6e-11
TRINITY_DN11618_c0_g1_i1	sp|P39057|DYHC_HELCR	1e-45
TRINITY_DN12358_c0_g1_i1	sp|P54188|D3_ONCVO	3e-06
TRINITY_DN13123_c0_g1_i1	sp|Q9R0U0|SRS10_MOUSE	4e-34
TRINITY_DN3645_c0_g1_i1	sp|Q8CCP0|NEMF_MOUSE	3e-07
TRINITY_DN11649_c0_g1_i1	sp|Q6P2U9|CSN3_DANRE	6e-19
TRINITY_DN3411_c0_g1_i1	sp|P11951|CX6C2_RAT	4e-09
TRINITY_DN11784_c0_g1_i1	sp|Q30D77|COOA1_MOUSE	2e-07
TRINITY_DN10845_c0_g1_i1	sp|Q68FU3|ETFB_RAT	9e-30
TRINITY_DN12467_c0_g1_i1	sp|P56812|PDCD5_MOUSE	1e-24
TRINITY_DN5463_c0_g1_i1	sp|P35123|UBP4_MOUSE	3e-32
TRINITY_DN1894_c0_g1_i1	sp|Q9Y5S2|MRCKB_HUMAN	4e-24
TRINITY_DN9905_c0_g1_i1	sp|Q6UVY6|MOXD1_HUMAN	9e-05
TRINITY_DN11242_c0_g1_i1	sp|Q6P597|KLC3_HUMAN	2e-05
TRINITY_DN11137_c0_g1_i1	sp|Q801S2|SDHAB_XENLA	2e-10
TRINITY_DN5875_c0_g1_i1	sp|P13670|CHB_VIBHA	3e-10
TRINITY_DN12693_c0_g1_i1	sp|Q32PN7|DZI1L_DANRE	3e-07
TRINITY_DN5292_c0_g1_i1	sp|P52652|TFS2_CAEEL	3e-29
TRINITY_DN14762_c0_g1_i1	sp|Q21086|GNL3_CAEEL	6e-27
TRINITY_DN13909_c0_g1_i1	sp|B1MTK1|THOC2_PLEMO	1e-26
TRINITY_DN775_c0_g1_i1	sp|Q6ZUK4|TMM26_HUMAN	4e-12
TRINITY_DN7436_c0_g1_i1	sp|Q8C5T8|CC113_MOUSE	4e-09
TRINITY_DN8956_c0_g1_i1	sp|P41252|SYIC_HUMAN	7e-16
TRINITY_DN6799_c0_g1_i1	sp|A6H8I0|UBP22_DANRE	6e-30
TRINITY_DN12547_c0_g1_i1	sp|L0N7N1|KIF14_MOUSE	2e-27
TRINITY_DN4300_c0_g1_i1	sp|Q9C0A6|SETD5_HUMAN	9e-33
TRINITY_DN3853_c0_g1_i1	sp|Q8SJB6|CYB_ACRTE	2e-58
TRINITY_DN4565_c0_g1_i1	sp|A0JLY1|CC173_MOUSE	8e-08
TRINITY_DN8873_c0_g1_i1	sp|Q9Z2A5|ATE1_MOUSE	3e-07
TRINITY_DN9286_c0_g1_i1	sp|P15348|TOP2_DROME	3e-12
TRINITY_DN7229_c0_g1_i1	sp|B2RX14|TUT4_MOUSE	2e-28
TRINITY_DN10005_c0_g1_i1	sp|Q5R8Z8|RAB14_PONAB	5e-49
TRINITY_DN788_c0_g1_i1	sp|O46629|ECHB_BOVIN	7e-16
TRINITY_DN2458_c0_g1_i1	sp|P51893|SAHHA_XENLA	2e-39
TRINITY_DN11365_c0_g1_i1	sp|Q8N136|DAW1_HUMAN	1e-39
TRINITY_DN7039_c0_g1_i1	sp|A6H5Z3|EXC6B_MOUSE	7e-14
TRINITY_DN3792_c0_g1_i1	sp|Q9Y6K8|KAD5_HUMAN	1e-08
TRINITY_DN9763_c0_g1_i1	sp|Q9JK15|ADAP2_RAT	4e-22
TRINITY_DN5225_c0_g1_i1	sp|P32429|RL7A_CHICK	6e-18
TRINITY_DN3710_c0_g1_i1	sp|P03631|REPA_BPPHS	2e-148
TRINITY_DN9765_c0_g1_i1	sp|Q13698|CAC1S_HUMAN	2e-42
TRINITY_DN11098_c0_g1_i1	sp|D4A666|UBN2_RAT	4e-17
TRINITY_DN12900_c0_g1_i1	sp|Q7ZWJ4|RL18A_DANRE	4e-50
TRINITY_DN13051_c0_g1_i1	sp|Q9P4X3|UTP7_SCHPO	4e-26
TRINITY_DN12710_c0_g1_i1	sp|Q80ZA5|S4A10_RAT	3e-25
TRINITY_DN242_c0_g1_i1	sp|Q4LDE5|SVEP1_HUMAN	5e-14
TRINITY_DN2390_c0_g1_i1	sp|Q9H7Z6|KAT8_HUMAN	2e-50
TRINITY_DN5546_c0_g1_i1	sp|Q17LW0|MYO7A_AEDAE	8e-18
TRINITY_DN1467_c0_g1_i1	sp|P51574|S15A1_RAT	6e-20
TRINITY_DN4050_c0_g1_i1	sp|Q09666|AHNK_HUMAN	8e-05
TRINITY_DN862_c0_g1_i1	sp|Q8CIZ5|DMBT1_RAT	1e-05
TRINITY_DN10187_c0_g1_i1	sp|Q8IZE3|PACE1_HUMAN	1e-15
TRINITY_DN2215_c0_g1_i1	sp|P53621|COPA_HUMAN	3e-31
TRINITY_DN12972_c0_g1_i1	sp|A0A1D5P556|DAAM2_CHICK	2e-18
TRINITY_DN5428_c0_g1_i1	sp|O00370|LORF2_HUMAN	1e-05
TRINITY_DN4250_c0_g1_i1	sp|P32198|CPT1A_RAT	2e-33
TRINITY_DN13657_c0_g1_i1	sp|Q6P5U8|CC148_MOUSE	3e-07
TRINITY_DN9915_c0_g1_i1	sp|P41203|EF1A_DESMO	5e-05
TRINITY_DN13125_c0_g1_i1	sp|Q3V0J4|ANR53_MOUSE	7e-28
TRINITY_DN6552_c0_g1_i1	sp|P17336|CATA_DROME	4e-39
TRINITY_DN11106_c0_g1_i1	sp|Q9UBK7|RBL2A_HUMAN	2e-41
TRINITY_DN12319_c0_g1_i1	sp|P46087|NOP2_HUMAN	2e-32
TRINITY_DN14369_c0_g1_i1	sp|Q8UVK2|SPT6H_DANRE	4e-29
TRINITY_DN6625_c0_g1_i1	sp|Q9QYP1|LRP4_RAT	1e-08
TRINITY_DN6936_c0_g1_i1	sp|Q01406|SRC8_CHICK	5e-06
TRINITY_DN9266_c0_g1_i1	sp|E2RKN8|TM258_CANLF	8e-27
TRINITY_DN3662_c0_g1_i1	sp|Q62448|IF4G2_MOUSE	2e-23
TRINITY_DN13685_c0_g1_i1	sp|P48984|TEAD4_CHICK	1e-45
TRINITY_DN13168_c0_g1_i1	sp|O47494|ATP6_METSE	2e-33
TRINITY_DN5099_c0_g1_i1	sp|Q5F3V0|SMYD4_CHICK	2e-17
TRINITY_DN10323_c0_g1_i1	sp|Q9JIP7|S15A1_MOUSE	9e-21
TRINITY_DN4670_c0_g1_i1	sp|O94915|FRYL_HUMAN	5e-29
TRINITY_DN9619_c0_g1_i1	sp|Q9NBK5|TRC_DROME	5e-07
TRINITY_DN4757_c0_g1_i1	sp|A1Z713|VPS13_DROME	2e-34
TRINITY_DN2855_c0_g1_i1	sp|Q8TE73|DYH5_HUMAN	1e-33
TRINITY_DN13023_c0_g1_i1	sp|Q90YR4|RS10_ICTPU	3e-17
TRINITY_DN5106_c0_g1_i1	sp|Q25381|ACTM_LYTPI	3e-47
TRINITY_DN11772_c0_g1_i1	sp|Q0KIA2|Y9801_DROME	2e-11
TRINITY_DN276_c0_g1_i1	sp|P23438|SSRB_CANLF	5e-45
TRINITY_DN5190_c0_g1_i1	sp|Q495M9|USH1G_HUMAN	4e-34
TRINITY_DN5843_c0_g1_i1	sp|Q8VHX6|FLNC_MOUSE	6e-21
TRINITY_DN9968_c0_g1_i1	sp|B3A003|LYS3_CRAVI	1e-06
TRINITY_DN11539_c0_g1_i1	sp|Q5BLE8|RETST_DANRE	5e-20
TRINITY_DN4248_c0_g1_i1	sp|Q8BHA3|DTD2_MOUSE	1e-51
TRINITY_DN14049_c0_g1_i1	sp|A4IFW2|PTPRF_DANRE	6e-06
TRINITY_DN8965_c0_g1_i1	sp|Q6N069|NAA16_HUMAN	6e-32
TRINITY_DN12_c0_g1_i1	sp|Q8TGM6|TAR1_YEAST	3e-16
TRINITY_DN9247_c0_g1_i1	sp|Q9P1Y6|PHRF1_HUMAN	2e-05
TRINITY_DN4122_c0_g1_i1	sp|Q0VC06|LTV1_BOVIN	8e-22
TRINITY_DN10585_c0_g1_i1	sp|Q3TCX3|KHDC4_MOUSE	8e-13
TRINITY_DN11646_c0_g1_i1	sp|Q8WXH2|JPH3_HUMAN	3e-12
TRINITY_DN5719_c0_g1_i1	sp|P03631|REPA_BPPHS	9e-94
TRINITY_DN2857_c0_g1_i1	sp|Q3USB7|PLCL1_MOUSE	3e-10
TRINITY_DN1073_c0_g1_i1	sp|P07751|SPTN1_CHICK	5e-40
TRINITY_DN5525_c0_g1_i1	sp|Q5XGI0|PRPS2_XENTR	2e-34
TRINITY_DN7701_c0_g1_i1	sp|Q8VHE0|SEC63_MOUSE	1e-09
TRINITY_DN14637_c0_g1_i1	sp|A2BHJ4|CNO6L_DANRE	5e-05
TRINITY_DN3651_c0_g1_i1	sp|O57337|HES1_CHICK	7e-06
TRINITY_DN9376_c0_g1_i1	sp|Q9JLQ0|CD2AP_MOUSE	1e-16
TRINITY_DN8197_c0_g1_i1	sp|Q6ZQL4|WDR43_MOUSE	7e-19
TRINITY_DN12884_c0_g1_i1	sp|Q6AYD3|PA2G4_RAT	3e-26
TRINITY_DN7969_c0_g1_i1	sp|Q9BX70|BTBD2_HUMAN	2e-32
TRINITY_DN4925_c0_g1_i1	sp|O00255|MEN1_HUMAN	2e-11
TRINITY_DN14050_c0_g1_i1	sp|Q9R095|SPEF2_RAT	9e-16
TRINITY_DN10554_c0_g1_i1	sp|Q92890|UFD1_HUMAN	5e-13
TRINITY_DN13722_c0_g1_i1	sp|P30946|HS90A_RABIT	4e-08
TRINITY_DN2781_c0_g1_i1	sp|P62744|AP2S1_RAT	4e-14
TRINITY_DN13563_c0_g1_i1	sp|Q8MPM1|GELS2_LUMTE	3e-05
TRINITY_DN7704_c0_g1_i1	sp|Q35101|COX1_METSE	1e-124
TRINITY_DN13273_c0_g1_i1	sp|Q9V4M2|WECH_DROME	4e-09
TRINITY_DN5485_c0_g1_i1	sp|Q5T4S7|UBR4_HUMAN	5e-14
TRINITY_DN11524_c0_g1_i1	sp|Q6WRI0|IGS10_HUMAN	9e-08
TRINITY_DN12919_c0_g1_i1	sp|Q5T089|MORN1_HUMAN	4e-06
TRINITY_DN9732_c0_g1_i1	sp|Q9EP69|SAC1_MOUSE	2e-12
TRINITY_DN14170_c0_g1_i1	sp|P52486|UBCD4_DROME	6e-08
TRINITY_DN9191_c0_g1_i1	sp|Q00963|SPTCB_DROME	8e-15
TRINITY_DN11021_c0_g1_i1	sp|Q9R099|TBL2_MOUSE	1e-07
TRINITY_DN10337_c0_g1_i1	sp|Q0MQG8|NDUS3_PANTR	2e-42
TRINITY_DN12064_c0_g1_i1	sp|O44001|HSP90_EIMTE	2e-23
TRINITY_DN8558_c0_g1_i1	sp|Q9VCY8|ADRL_DROME	5e-09
TRINITY_DN13377_c0_g1_i1	sp|Q5EA28|CXXC1_BOVIN	2e-21
TRINITY_DN10965_c0_g1_i1	sp|P63255|CRIP1_RAT	2e-25
TRINITY_DN2669_c0_g1_i1	sp|Q8K202|RPA49_MOUSE	3e-06
TRINITY_DN2367_c0_g1_i1	sp|P51593|HUWE1_RAT	2e-39
TRINITY_DN7680_c0_g1_i1	sp|Q9CR39|WIPI3_MOUSE	3e-19
TRINITY_DN5414_c0_g1_i1	sp|Q9BGI1|PRDX5_BOVIN	5e-10
TRINITY_DN2777_c0_g1_i1	sp|Q5XK85|K0556_XENLA	2e-15
TRINITY_DN3461_c0_g1_i1	sp|Q54V61|NDUB7_DICDI	8e-06
TRINITY_DN6742_c0_g1_i1	sp|P19483|ATPA_BOVIN	3e-34
TRINITY_DN12487_c0_g1_i1	sp|Q15700|DLG2_HUMAN	2e-23
TRINITY_DN7778_c0_g1_i1	sp|P61354|RL27_RAT	2e-24
TRINITY_DN5903_c0_g1_i1	sp|P98155|VLDLR_HUMAN	2e-07
TRINITY_DN4085_c0_g1_i1	sp|Q9UIF8|BAZ2B_HUMAN	2e-18
TRINITY_DN11177_c0_g1_i1	sp|P29054|TF2B_XENLA	1e-30
TRINITY_DN10653_c0_g1_i1	sp|Q15772|SPEG_HUMAN	6e-14
TRINITY_DN4474_c0_g1_i1	sp|Q5U1Y1|RAB34_RAT	5e-23
TRINITY_DN10943_c0_g1_i1	sp|Q15269|PWP2_HUMAN	4e-24
TRINITY_DN5294_c0_g1_i1	sp|Q96A49|SYAP1_HUMAN	4e-07
TRINITY_DN551_c0_g1_i1	sp|Q5RBR9|RL31_PONAB	6e-09
TRINITY_DN711_c0_g1_i1	sp|Q5JTH9|RRP12_HUMAN	2e-22
TRINITY_DN3491_c0_g1_i1	sp|Q8WUK0|PTPM1_HUMAN	2e-15
TRINITY_DN4363_c0_g1_i1	sp|O77708|KCC2D_RABIT	1e-30
TRINITY_DN4212_c0_g1_i1	sp|Q3ZBH3|CD151_BOVIN	3e-14
TRINITY_DN9597_c0_g1_i1	sp|O97725|NDUAC_BOVIN	2e-21
TRINITY_DN6320_c0_g1_i1	sp|Q3V0Q1|DYH12_MOUSE	2e-09
TRINITY_DN5556_c0_g1_i1	sp|Q8IZ02|LRC34_HUMAN	2e-11
TRINITY_DN14578_c0_g1_i1	sp|O94973|AP2A2_HUMAN	1e-37
TRINITY_DN6171_c0_g1_i1	sp|P62282|RS11_RAT	7e-69
TRINITY_DN6673_c0_g1_i1	sp|Q86UP6|CUZD1_HUMAN	1e-10
TRINITY_DN1980_c0_g1_i1	sp|Q9LHP1|RL74_ARATH	2e-51
TRINITY_DN9283_c0_g1_i1	sp|Q13813|SPTN1_HUMAN	3e-28
TRINITY_DN2762_c0_g1_i1	sp|P25319|FRIH1_SCHMA	2e-22
TRINITY_DN7142_c0_g1_i1	sp|Q6DIP3|RN126_XENTR	2e-17
TRINITY_DN2740_c0_g1_i1	sp|P02566|MYO4_CAEEL	6e-16
TRINITY_DN3338_c0_g1_i1	sp|Q9Y6I4|UBP3_HUMAN	8e-24
TRINITY_DN11881_c0_g1_i1	sp|Q58DW5|RL5_BOVIN	6e-59
TRINITY_DN4381_c0_g1_i1	sp|Q9NWZ5|UCKL1_HUMAN	4e-25
TRINITY_DN5606_c0_g1_i1	sp|Q9BW72|HIG2A_HUMAN	7e-09
TRINITY_DN13483_c0_g1_i1	sp|P04068|HYEP_RABIT	4e-19
TRINITY_DN9832_c0_g1_i1	sp|Q949Q5|PSAO_ARATH	1e-14
TRINITY_DN9248_c0_g1_i1	sp|Q4LDE5|SVEP1_HUMAN	7e-07
TRINITY_DN11538_c0_g1_i1	sp|P62752|RL23A_RAT	3e-38
TRINITY_DN5223_c0_g1_i1	sp|P31696|AGRIN_CHICK	9e-12
TRINITY_DN9486_c0_g1_i1	sp|Q4LDE5|SVEP1_HUMAN	6e-14
TRINITY_DN7310_c0_g1_i1	sp|P09874|PARP1_HUMAN	4e-15
TRINITY_DN11123_c0_g1_i1	sp|Q25452|CAC1M_MUSDO	5e-08
TRINITY_DN13850_c0_g1_i1	sp|P11503|HSP70_ONCVO	1e-33
TRINITY_DN429_c0_g1_i1	sp|A1L209|AT7L3_DANRE	5e-15
TRINITY_DN5248_c0_g1_i1	sp|Q7Z5K2|WAPL_HUMAN	8e-10
TRINITY_DN5505_c0_g1_i1	sp|Q8T0S6|HIPPO_DROME	1e-10
TRINITY_DN14650_c0_g1_i1	sp|B1WAZ6|PA24A_XENTR	9e-07
TRINITY_DN4443_c0_g1_i1	sp|P08767|CAPSD_BPAL3	1e-158
TRINITY_DN12653_c0_g1_i1	sp|Q63638|SPEG_RAT	3e-13
TRINITY_DN10031_c0_g1_i1	sp|Q9NVM9|INT13_HUMAN	7e-23
TRINITY_DN2583_c0_g1_i1	sp|O77460|IPYR_DROME	6e-44
TRINITY_DN5097_c0_g1_i1	sp|O95427|PIGN_HUMAN	1e-22
TRINITY_DN6221_c0_g1_i1	sp|Q9NR09|BIRC6_HUMAN	1e-48
TRINITY_DN13975_c0_g1_i1	sp|Q22235|ENPL1_CAEEL	2e-59
TRINITY_DN6209_c0_g1_i1	sp|Q3SX42|CHM2B_BOVIN	3e-27
TRINITY_DN13609_c0_g1_i1	sp|Q9JJ28|FLII_MOUSE	4e-23
TRINITY_DN9883_c0_g1_i1	sp|P08712|ENPL_MESAU	4e-30
TRINITY_DN5942_c0_g1_i1	sp|O15992|KARG_ANTJA	3e-55
